171798691905,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,TYPE_DECL,findAll,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:findAll,<empty>,ANY,false,21,findAll,,,1
171798691906,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,TYPE_DECL,findMany,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:findMany,<empty>,ANY,false,27,findMany,,,1
171798691907,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,TYPE_DECL,update,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:update,<empty>,ANY,false,35,update,,,1
171798691908,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,TYPE_DECL,remove,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:remove,<empty>,ANY,false,43,remove,,,1
171798691909,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program,<empty>,ANY,false,1,:program,,,1
171798691910,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program,METHOD,class UserRoleByTenantsModule,0,src/context/user-role-by-tenants/user-role-by-tenants.module.ts,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program:UserRoleByTenantsModule,<empty>,,false,14,UserRoleByTenantsModule,,,-1
171798691911,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program:UserRoleByTenantsModule,TYPE_DECL,<init>,0,src/context/user-role-by-tenants/user-role-by-tenants.module.ts,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program:UserRoleByTenantsModule:<init>,<empty>,ANY,false,14,<init>,,,1
171798691912,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.module.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/user-role-by-tenants/user-role-by-tenants.module.ts,src/context/user-role-by-tenants/user-role-by-tenants.module.ts::program,<empty>,ANY,false,1,:program,,,1
171798691913,TYPE_DECL,,src/context/users/users.controller.ts::program,METHOD,class UsersController,0,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController,<empty>,,false,9,UsersController,,,-1
171798691914,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,<init>,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:<init>,<empty>,ANY,false,12,<init>,,,1
171798691915,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,create,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:create,<empty>,ANY,false,15,create,,,1
171798691916,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,findAll,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:findAll,<empty>,ANY,false,26,findAll,,,1
171798691917,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,findMany,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:findMany,<empty>,ANY,false,32,findMany,,,1
171798691918,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,findOne,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:findOne,<empty>,ANY,false,38,findOne,,,1
171798691919,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,update,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:update,<empty>,ANY,false,46,update,,,1
171798691920,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,resendVerification,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:resendVerification,<empty>,ANY,false,56,resendVerification,,,1
171798691921,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,sendMfaAttemptEmail,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:sendMfaAttemptEmail,<empty>,ANY,false,64,sendMfaAttemptEmail,,,1
171798691922,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,sendMfaSuccessEmail,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:sendMfaSuccessEmail,<empty>,ANY,false,69,sendMfaSuccessEmail,,,1
171798691923,TYPE_DECL,,src/context/users/users.controller.ts::program:UsersController,TYPE_DECL,remove,2,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program:UsersController:remove,<empty>,ANY,false,74,remove,,,1
171798691924,TYPE_DECL,,src/context/users/users.controller.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/users/users.controller.ts,src/context/users/users.controller.ts::program,<empty>,ANY,false,1,:program,,,1
171798691925,TYPE_DECL,,src/context/users/users.module.ts::program,METHOD,class UsersModule,0,src/context/users/users.module.ts,src/context/users/users.module.ts::program:UsersModule,<empty>,,false,10,UsersModule,,,-1
171798691926,TYPE_DECL,,src/context/users/users.module.ts::program:UsersModule,TYPE_DECL,<init>,0,src/context/users/users.module.ts,src/context/users/users.module.ts::program:UsersModule:<init>,<empty>,ANY,false,10,<init>,,,1
171798691927,TYPE_DECL,,src/context/users/users.module.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/users/users.module.ts,src/context/users/users.module.ts::program,<empty>,ANY,false,1,:program,,,1
171798691928,TYPE_DECL,,src/main.ts::program:bootstrap,METHOD,<lambda>0,30,src/main.ts,src/main.ts::program:bootstrap:<lambda>0,<empty>,ANY,false,27,<lambda>0,,,1
171798691929,TYPE_DECL,,src/main.ts::program,METHOD,bootstrap,0,src/main.ts,src/main.ts::program:bootstrap,<empty>,ANY,false,10,bootstrap,,,1
171798691930,TYPE_DECL,,src/main.ts:<global>,NAMESPACE_BLOCK,:program,0,src/main.ts,src/main.ts::program,<empty>,ANY,false,1,:program,,,1
171798691931,TYPE_DECL,,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program,METHOD,class CreateRoleAliasDto,7,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts,src/shared/context/role-aliases/domain/dto/create-role-alias.dto.ts::program:CreateRoleAliasDto,<empty>,"Omit<RoleAliasDto, 'id' | 'createdAt' | 'updatedAt'>",false,5,CreateRoleAliasDto,,,-1
