115964117063,METHOD_PARAMETER_IN,,this,2,src/context/tenants/tenants.controller.ts::program:TenantsController,BY_VALUE,0,false,34,this,,,0,,src/context/tenants/tenants.controller.ts::program:TenantsController
115964117064,METHOD_PARAMETER_IN,,id: string,29,,BY_VALUE,1,false,42,id,,,1,__ecma.String,__ecma.String
115964117065,METHOD_PARAMETER_IN,,this,2,src/context/tenants/tenants.controller.ts::program:TenantsController,BY_VALUE,0,false,41,this,,,0,,src/context/tenants/tenants.controller.ts::program:TenantsController
115964117066,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,50,id,,,1,__ecma.String,__ecma.String
115964117067,METHOD_PARAMETER_IN,,updateTenantDto: UpdateTenantDto,48,,BY_VALUE,2,false,50,updateTenantDto,,,2,UpdateTenantDto,UpdateTenantDto
115964117068,METHOD_PARAMETER_IN,,this,2,src/context/tenants/tenants.controller.ts::program:TenantsController,BY_VALUE,0,false,49,this,,,0,,src/context/tenants/tenants.controller.ts::program:TenantsController
115964117069,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,63,id,,,1,__ecma.String,__ecma.String
115964117070,METHOD_PARAMETER_IN,,this,2,src/context/tenants/tenants.controller.ts::program:TenantsController,BY_VALUE,0,false,62,this,,,0,,src/context/tenants/tenants.controller.ts::program:TenantsController
115964117071,METHOD_PARAMETER_IN,,this,0,src/context/tenants/tenants.controller.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/tenants/tenants.controller.ts::program
115964117072,METHOD_PARAMETER_IN,,this,0,src/context/tenants/tenants.module.ts::program:TenantsModule,BY_VALUE,0,false,8,this,,,0,,src/context/tenants/tenants.module.ts::program:TenantsModule
115964117073,METHOD_PARAMETER_IN,,this,0,src/context/tenants/tenants.module.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/tenants/tenants.module.ts::program
115964117074,METHOD_PARAMETER_IN,,this,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,BY_VALUE,0,false,10,this,,,0,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController
115964117075,METHOD_PARAMETER_IN,,private readonly userRoleByTenantsService: UserRoleByTenantsService,14,src/shared/context/user-role-by-tenants/user-role-by-tenants.service.ts::program:UserRoleByTenantsService;UserRoleByTenantsService,BY_VALUE,1,false,10,userRoleByTenantsService,,,1,UserRoleByTenantsService,src/shared/context/user-role-by-tenants/user-role-by-tenants.service.ts::program:UserRoleByTenantsService
